Timestamp,Active_Power_kW,Voltage_V,Current_A,Power_Factor,Operational_State,Raw_Material_Flow_kg_min,Actual_Waste_kg
2026-07-11 02:10:00,69.92,417.26,113.83,0.915,1,16.01,10.14
2026-07-11 02:15:00,62.03,417.35,100.95,0.881,1,12.68,10.12
2026-07-11 02:20:00,77.33,414.78,126.65,0.866,1,19.97,18.0
2026-07-11 02:25:00,65.96,414.87,107.99,0.921,1,16.82,13.86
2026-07-11 02:30:00,77.57,415.67,126.76,0.856,1,19.5,14.65
2026-07-11 02:35:00,71.46,418.42,116.0,0.867,1,8.61,11.06
2026-07-11 02:40:00,78.38,417.67,127.47,0.829,1,13.74,15.43
2026-07-11 02:45:00,78.75,416.73,128.36,0.834,1,13.64,15.28
2026-07-11 02:50:00,75.8,412.3,124.87,0.836,1,24.62,15.93
2026-07-11 02:55:00,76.75,414.31,125.82,0.862,1,5.38,19.87
2026-07-11 03:00:00,76.86,414.44,125.97,0.883,1,21.32,16.04
2026-07-11 03:05:00,65.21,418.55,105.83,0.82,1,6.94,10.48
2026-07-11 03:10:00,76.4,414.4,125.22,0.843,1,6.61,10.88
2026-07-11 03:15:00,70.73,418.13,114.91,0.841,1,11.56,12.02
2026-07-11 03:20:00,77.67,413.57,127.56,0.85,1,19.02,13.88
2026-07-11 03:25:00,71.58,413.77,117.51,0.84,1,18.57,15.73
2026-07-11 03:30:00,71.84,416.2,117.25,0.843,1,17.56,12.38
2026-07-11 03:35:00,86.25,418.92,139.85,0.938,1,20.49,14.26
2026-07-11 03:40:00,84.02,414.47,137.69,0.891,1,9.65,16.85
2026-07-11 03:45:00,79.08,408.59,131.47,0.912,1,17.68,13.69
2026-07-11 03:50:00,80.44,411.09,132.92,0.918,1,17.76,16.7
2026-07-11 03:55:00,78.68,415.74,128.55,0.9,1,18.09,13.11
2026-07-11 04:00:00,83.16,411.31,137.33,0.904,1,16.89,14.72
2026-07-11 04:05:00,77.31,412.84,127.19,0.896,1,9.43,13.04
2026-07-11 04:10:00,86.01,415.03,140.77,0.898,1,23.29,17.6
2026-07-11 04:15:00,80.13,408.88,133.11,0.931,1,24.52,15.32
2026-07-11 04:20:00,79.62,414.05,130.62,0.842,1,18.78,12.45
2026-07-11 04:25:00,82.14,412.09,135.4,0.853,1,13.88,12.46
2026-07-11 04:30:00,79.38,411.25,131.11,0.831,1,15.74,14.35
2026-07-11 04:35:00,84.26,412.99,138.59,0.92,1,7.17,12.26
2026-07-11 04:40:00,80.2,412.33,132.12,0.874,1,12.27,14.09
2026-07-11 04:45:00,85.49,416.17,139.52,0.929,1,24.52,17.21
2026-07-11 04:50:00,89.46,417.99,145.38,0.869,1,15.95,14.17
2026-07-11 04:55:00,80.01,414.09,131.24,0.873,1,16.21,17.17
2026-07-11 05:00:00,83.15,413.51,136.59,0.874,1,24.08,19.37
2026-07-11 05:05:00,86.3,413.96,141.61,0.893,1,22.73,19.17
2026-07-11 05:10:00,81.99,412.23,135.1,0.912,1,16.37,17.12
2026-07-11 05:15:00,86.65,411.78,142.93,0.862,1,10.38,17.09
2026-07-11 05:20:00,87.25,410.89,144.23,0.896,1,7.34,16.63
2026-07-11 05:25:00,90.01,411.68,148.51,0.844,1,22.27,18.17
2026-07-11 05:30:00,81.67,419.08,132.37,0.886,1,23.4,14.47
2026-07-11 05:35:00,80.08,413.27,131.62,0.886,1,14.89,15.1
2026-07-11 05:40:00,83.33,407.65,138.85,0.927,1,6.89,15.69
2026-07-11 05:45:00,80.09,413.53,131.55,0.928,1,17.12,16.75
2026-07-11 05:50:00,87.79,411.02,145.08,0.878,1,12.35,12.75
2026-07-11 05:55:00,79.18,415.15,129.56,0.823,1,8.16,15.15
2026-07-11 06:00:00,96.67,414.88,158.26,0.921,1,23.38,21.02
2026-07-11 06:05:00,91.47,415.14,149.67,0.82,1,9.79,15.56
2026-07-11 06:10:00,85.03,414.9,139.21,0.877,1,19.22,16.01
2026-07-11 06:15:00,89.26,414.07,146.43,0.822,1,13.59,12.44
2026-07-11 06:20:00,76.68,411.36,126.62,0.862,1,21.56,15.03
2026-07-11 06:25:00,97.41,414.81,159.51,0.896,1,19.02,15.05
2026-07-11 06:30:00,81.75,417.55,132.99,0.865,1,7.46,13.81
2026-07-11 06:35:00,83.99,419.53,135.99,0.931,1,13.99,15.71
2026-07-11 06:40:00,75.19,414.41,123.24,0.897,1,10.2,12.64
2026-07-11 06:45:00,86.76,414.68,142.11,0.898,1,19.27,16.2
2026-07-11 06:50:00,78.64,416.25,128.33,0.865,1,15.89,15.81
2026-07-11 06:55:00,84.51,418.73,137.08,0.825,1,11.8,15.71
2026-07-11 07:00:00,81.09,413.78,133.11,0.909,1,11.59,15.5
2026-07-11 07:05:00,78.21,416.73,127.48,0.906,1,7.29,10.12
2026-07-11 07:10:00,79.36,412.94,130.54,0.884,1,9.28,14.38
2026-07-11 07:15:00,84.27,415.82,137.66,0.87,1,19.27,11.0
2026-07-11 07:20:00,76.48,417.43,124.45,0.885,1,17.2,13.71
2026-07-11 07:25:00,78.88,411.77,130.11,0.91,1,12.11,19.06
2026-07-11 07:30:00,85.65,413.69,140.64,0.906,1,21.72,18.67
2026-07-11 07:35:00,95.05,417.39,154.68,0.899,1,14.69,14.55
2026-07-11 07:40:00,84.11,416.54,137.16,0.928,1,20.89,14.93
2026-07-11 07:45:00,76.8,417.59,124.93,0.893,1,20.62,14.45
2026-07-11 07:50:00,79.21,417.12,128.99,0.822,1,21.96,16.53
2026-07-11 07:55:00,80.84,414.15,132.59,0.894,1,22.0,17.62
2026-07-11 08:00:00,78.56,420.5,126.91,0.894,1,18.58,18.83
2026-07-11 08:05:00,84.44,415.34,138.09,0.828,1,19.99,13.99
2026-07-11 08:10:00,80.61,407.36,134.41,0.871,1,20.54,16.04
2026-07-11 08:15:00,83.64,414.29,137.13,0.898,1,8.38,11.4
2026-07-11 08:20:00,77.1,413.83,126.55,0.905,1,11.0,15.37
2026-07-11 08:25:00,84.85,416.99,138.22,0.927,1,7.08,16.77
2026-07-11 08:30:00,76.93,413.87,126.27,0.921,1,8.79,14.33
2026-07-11 08:35:00,72.44,417.75,117.79,0.834,1,20.57,15.58
2026-07-11 08:40:00,87.7,416.4,143.06,0.893,1,23.94,14.99
2026-07-11 08:45:00,67.19,412.5,110.64,0.892,1,18.47,9.97
2026-07-11 08:50:00,72.11,414.65,118.13,0.856,1,22.72,11.92
2026-07-11 08:55:00,72.15,413.06,118.64,0.842,1,11.36,14.41
2026-07-11 09:00:00,87.29,415.46,142.71,0.844,1,21.92,19.84
2026-07-11 09:05:00,83.24,413.05,136.88,0.841,1,11.78,13.59
2026-07-11 09:10:00,81.12,415.19,132.71,0.917,1,22.88,14.17
2026-07-11 09:15:00,71.42,414.32,117.1,0.838,1,20.96,14.17
2026-07-11 09:20:00,84.63,414.62,138.64,0.852,1,24.67,24.43
2026-07-11 09:25:00,73.75,420.13,119.24,0.846,1,21.55,13.32
2026-07-11 09:30:00,76.19,414.1,124.98,0.906,1,12.96,16.59
2026-07-11 09:35:00,71.59,410.16,118.56,0.839,1,7.2,12.83
2026-07-11 09:40:00,69.83,417.54,113.6,0.823,1,22.49,12.45
2026-07-11 09:45:00,68.19,417.52,110.93,0.865,1,16.42,10.02
2026-07-11 09:50:00,67.76,410.05,112.24,0.857,1,22.16,12.6
2026-07-11 09:55:00,71.2,413.25,117.03,0.868,1,12.74,15.41
2026-07-11 10:00:00,69.34,416.09,113.19,0.91,1,5.58,10.75
2026-07-11 10:05:00,66.68,416.31,108.79,0.821,1,6.05,12.53
2026-07-11 10:10:00,73.71,414.99,120.65,0.825,1,18.41,12.22
2026-07-11 10:15:00,50.65,415.04,82.89,0.851,1,7.29,8.52
2026-07-11 10:20:00,67.34,412.65,110.85,0.927,1,19.91,9.62
2026-07-11 10:25:00,67.68,409.0,112.41,0.84,1,13.39,18.21
2026-07-11 10:30:00,69.13,420.12,111.77,0.94,1,16.26,13.96
2026-07-11 10:35:00,62.36,412.58,102.67,0.917,1,21.02,11.52
2026-07-11 10:40:00,63.01,415.44,103.02,0.875,1,10.06,14.83
2026-07-11 10:45:00,66.18,414.6,108.42,0.91,1,13.26,12.37
2026-07-11 10:50:00,67.98,417.24,110.67,0.882,1,19.59,14.28
2026-07-11 10:55:00,58.29,415.29,95.34,0.888,1,23.37,15.27
2026-07-11 11:00:00,60.39,415.38,98.76,0.89,1,10.81,14.82
2026-07-11 11:05:00,66.71,408.41,110.95,0.898,1,17.45,10.24
2026-07-11 11:10:00,46.96,412.92,77.24,0.827,1,24.02,9.68
2026-07-11 11:15:00,53.38,416.86,86.98,0.894,1,17.98,13.46
2026-07-11 11:20:00,63.41,416.64,103.37,0.906,1,22.86,10.06
2026-07-11 11:25:00,60.79,412.62,100.07,0.857,1,23.79,11.54
2026-07-11 11:30:00,57.18,411.05,94.49,0.937,1,23.59,10.79
2026-07-11 11:35:00,51.57,415.32,84.34,0.837,1,20.17,11.45
2026-07-11 11:40:00,48.64,407.73,81.03,0.929,1,16.04,11.41
2026-07-11 11:45:00,49.33,412.13,81.31,0.901,1,6.94,11.88
2026-07-11 11:50:00,59.27,419.4,95.99,0.9,1,9.45,11.33
2026-07-11 11:55:00,47.62,418.61,77.27,0.925,1,10.12,6.67
2026-07-11 12:00:00,50.51,416.22,82.43,0.92,1,5.67,8.56
2026-07-11 12:05:00,45.47,415.77,74.28,0.861,1,7.04,6.09
2026-07-11 12:10:00,52.69,410.12,87.26,0.905,1,10.9,8.45
2026-07-11 12:15:00,45.02,413.15,74.01,0.826,1,6.81,10.08
2026-07-11 12:20:00,46.46,414.26,76.18,0.876,1,8.39,5.47
2026-07-11 12:25:00,37.77,413.2,62.09,0.933,1,6.09,5.83
2026-07-11 12:30:00,37.36,414.12,61.29,0.853,1,13.33,9.45
2026-07-11 12:35:00,44.71,418.25,72.62,0.826,1,21.43,10.7
2026-07-11 12:40:00,37.3,413.65,61.25,0.89,1,21.24,5.92
2026-07-11 12:45:00,53.7,414.15,88.07,0.863,1,23.1,8.74
2026-07-11 12:50:00,32.12,416.85,52.33,0.866,1,19.91,10.42
2026-07-11 12:55:00,37.68,411.45,62.21,0.89,1,9.89,8.14
2026-07-11 13:00:00,41.02,412.9,67.49,0.895,1,19.05,6.46
2026-07-11 13:05:00,38.38,413.16,63.1,0.872,1,20.08,7.82
2026-07-11 13:10:00,33.95,415.14,55.56,0.881,1,15.86,9.41
2026-07-11 13:15:00,33.96,414.14,55.7,0.939,1,21.14,5.1
2026-07-11 13:20:00,33.08,414.22,54.24,0.935,1,6.43,4.16
2026-07-11 13:25:00,35.88,413.34,58.96,0.905,1,16.9,7.81
2026-07-11 13:30:00,46.37,412.32,76.38,0.839,1,14.6,5.95
2026-07-11 13:35:00,36.29,416.52,59.19,0.863,1,21.1,6.03
2026-07-11 13:40:00,41.12,414.16,67.45,0.926,1,7.56,6.78
2026-07-11 13:45:00,37.05,416.55,60.42,0.871,1,9.25,4.0
2026-07-11 13:50:00,39.41,412.22,64.94,0.935,1,16.17,8.09
2026-07-11 13:55:00,19.17,413.34,31.5,0.879,0,0.0,4.0
2026-07-11 14:00:00,30.98,414.45,50.77,0.923,1,6.66,10.41
2026-07-11 14:05:00,38.38,414.68,62.87,0.824,1,19.87,9.28
2026-07-11 14:10:00,28.34,416.89,46.17,0.872,0,0.0,4.0
2026-07-11 14:15:00,39.37,413.92,64.6,0.904,1,7.11,6.4
2026-07-11 14:20:00,37.34,416.87,60.85,0.924,1,12.9,11.67
2026-07-11 14:25:00,26.96,415.94,44.03,0.893,0,0.0,4.0
2026-07-11 14:30:00,26.18,414.73,42.87,0.841,0,0.0,4.0
2026-07-11 14:35:00,23.02,412.62,37.9,0.926,0,0.0,4.0
2026-07-11 14:40:00,24.35,416.89,39.68,0.889,0,0.0,4.0
2026-07-11 14:45:00,20.76,412.68,34.17,0.833,0,0.0,4.0
2026-07-11 14:50:00,28.5,414.95,46.65,0.876,0,0.0,4.0
2026-07-11 14:55:00,18.52,414.87,30.32,0.904,0,0.0,4.0
2026-07-11 15:00:00,28.27,414.48,46.33,0.874,0,0.0,4.0
2026-07-11 15:05:00,27.86,414.03,45.7,0.924,0,0.0,4.0
2026-07-11 15:10:00,15.89,412.94,26.14,0.871,0,0.0,4.0
2026-07-11 15:15:00,31.43,410.96,51.96,0.89,1,24.22,6.86
2026-07-11 15:20:00,25.76,418.51,41.8,0.845,0,0.0,4.0
2026-07-11 15:25:00,26.45,413.77,43.43,0.882,0,0.0,4.0
2026-07-11 15:30:00,18.44,414.68,30.2,0.847,0,0.0,4.0
2026-07-11 15:35:00,24.89,414.66,40.77,0.847,0,0.0,4.0
2026-07-11 15:40:00,26.96,417.74,43.84,0.854,0,0.0,4.0
2026-07-11 15:45:00,20.41,419.83,33.01,0.825,0,0.0,4.0
2026-07-11 15:50:00,30.49,415.4,49.86,0.84,1,5.48,5.09
2026-07-11 15:55:00,20.3,414.61,33.26,0.871,0,0.0,4.0
2026-07-11 16:00:00,25.39,412.19,41.85,0.836,0,0.0,4.0
2026-07-11 16:05:00,20.78,411.39,34.31,0.836,0,0.0,4.0
2026-07-11 16:10:00,21.88,410.57,36.2,0.936,0,0.0,4.0
2026-07-11 16:15:00,10.25,413.01,16.86,0.871,0,0.0,4.0
2026-07-11 16:20:00,20.13,409.77,33.38,0.868,0,0.0,4.0
2026-07-11 16:25:00,14.29,417.7,23.24,0.852,0,0.0,4.0
2026-07-11 16:30:00,13.43,416.06,21.93,0.881,0,0.0,4.0
2026-07-11 16:35:00,26.1,414.37,42.78,0.892,0,0.0,4.0
2026-07-11 16:40:00,16.04,417.77,26.08,0.87,0,0.0,4.0
2026-07-11 16:45:00,11.84,412.32,19.51,0.867,0,0.0,4.0
2026-07-11 16:50:00,14.82,412.95,24.38,0.904,0,0.0,4.0
2026-07-11 16:55:00,10.0,410.17,16.56,0.934,0,0.0,4.0
2026-07-11 17:00:00,23.36,416.94,38.06,0.925,0,0.0,4.0
2026-07-11 17:05:00,12.52,412.97,20.6,0.834,0,0.0,4.0
2026-07-11 17:10:00,18.48,415.04,30.24,0.898,0,0.0,4.0
2026-07-11 17:15:00,22.45,417.51,36.53,0.821,0,0.0,4.0
2026-07-11 17:20:00,13.03,418.43,21.15,0.896,0,0.0,4.0
2026-07-11 17:25:00,18.07,414.93,29.58,0.876,0,0.0,4.0
2026-07-11 17:30:00,10.15,415.96,16.57,0.879,0,0.0,4.0
2026-07-11 17:35:00,27.44,412.74,45.15,0.891,0,0.0,4.0
2026-07-11 17:40:00,19.82,419.21,32.11,0.909,0,0.0,4.0
2026-07-11 17:45:00,14.11,414.58,23.12,0.908,0,0.0,4.0
2026-07-11 17:50:00,11.17,415.2,18.27,0.825,0,0.0,4.26
2026-07-11 17:55:00,14.44,413.98,23.69,0.908,0,0.0,4.0
2026-07-11 18:00:00,13.3,418.0,21.61,0.92,0,0.0,4.0
2026-07-11 18:05:00,24.77,415.5,40.5,0.828,0,0.0,4.0
2026-07-11 18:10:00,10.0,416.9,16.29,0.859,0,0.0,4.0
2026-07-11 18:15:00,15.75,415.88,25.72,0.915,0,0.0,4.0
2026-07-11 18:20:00,15.04,414.45,24.65,0.879,0,0.0,4.0
2026-07-11 18:25:00,14.62,417.32,23.8,0.903,0,0.0,4.0
2026-07-11 18:30:00,14.76,415.86,24.1,0.88,0,0.0,4.0
2026-07-11 18:35:00,14.83,412.6,24.41,0.937,0,0.0,4.0
2026-07-11 18:40:00,19.9,412.53,32.76,0.932,0,0.0,4.0
2026-07-11 18:45:00,18.72,415.37,30.61,0.854,0,0.0,4.0
2026-07-11 18:50:00,17.92,417.27,29.18,0.866,0,0.0,4.0
2026-07-11 18:55:00,10.0,419.1,16.21,0.872,0,0.0,4.0
2026-07-11 19:00:00,17.69,410.56,29.27,0.833,0,0.0,4.0
2026-07-11 19:05:00,10.0,415.06,16.37,0.868,0,0.0,4.0
2026-07-11 19:10:00,19.85,416.22,32.4,0.913,0,0.0,4.0
2026-07-11 19:15:00,24.23,415.74,39.59,0.922,0,0.0,4.0
2026-07-11 19:20:00,12.48,417.52,20.3,0.926,0,0.0,4.0
2026-07-11 19:25:00,16.07,416.64,26.2,0.822,0,0.0,4.0
2026-07-11 19:30:00,14.67,412.54,24.15,0.915,0,0.0,4.0
2026-07-11 19:35:00,24.14,412.46,39.76,0.88,0,0.0,4.0
2026-07-11 19:40:00,18.75,415.78,30.64,0.845,0,0.0,4.0
2026-07-11 19:45:00,27.25,417.48,44.34,0.88,0,0.0,4.0
2026-07-11 19:50:00,21.02,415.36,34.38,0.921,0,0.0,4.21
2026-07-11 19:55:00,20.53,411.06,33.92,0.872,0,0.0,4.0
2026-07-11 20:00:00,20.03,412.38,32.99,0.939,0,0.0,4.0
2026-07-11 20:05:00,24.17,416.73,39.39,0.894,0,0.0,4.0
2026-07-11 20:10:00,11.79,414.13,19.34,0.879,0,0.0,4.0
2026-07-11 20:15:00,21.33,415.29,34.88,0.855,0,0.0,4.0
2026-07-11 20:20:00,20.98,417.66,34.12,0.821,0,0.0,4.0
2026-07-11 20:25:00,25.4,411.99,41.88,0.893,0,0.0,4.0
2026-07-11 20:30:00,21.29,413.96,34.94,0.889,0,0.0,4.0
2026-07-11 20:35:00,17.51,413.69,28.75,0.882,0,0.0,4.0
2026-07-11 20:40:00,23.23,415.89,37.93,0.885,0,0.0,4.0
2026-07-11 20:45:00,18.27,416.93,29.77,0.921,0,0.0,4.0
2026-07-11 20:50:00,14.57,411.3,24.06,0.858,0,0.0,4.0
2026-07-11 20:55:00,28.35,414.99,46.41,0.886,0,0.0,4.0
2026-07-11 21:00:00,28.15,417.17,45.83,0.902,0,0.0,4.0
2026-07-11 21:05:00,28.13,410.36,46.57,0.845,0,0.0,4.0
2026-07-11 21:10:00,32.87,414.84,53.82,0.931,1,6.41,4.04
2026-07-11 21:15:00,23.6,411.96,38.91,0.908,0,0.0,4.0
2026-07-11 21:20:00,20.35,413.4,33.43,0.826,0,0.0,4.0
2026-07-11 21:25:00,27.74,408.74,46.1,0.924,0,0.0,4.0
2026-07-11 21:30:00,26.96,418.48,43.75,0.932,0,0.0,4.0
2026-07-11 21:35:00,25.09,414.11,41.16,0.915,0,0.0,4.0
2026-07-11 21:40:00,29.53,412.98,48.56,0.871,0,0.0,4.0
2026-07-11 21:45:00,27.5,415.82,44.92,0.939,0,0.0,4.0
2026-07-11 21:50:00,22.01,412.39,36.26,0.835,0,0.0,4.0
2026-07-11 21:55:00,29.64,412.16,48.84,0.884,0,0.0,4.0
2026-07-11 22:00:00,26.82,418.78,43.5,0.84,0,0.0,4.0
2026-07-11 22:05:00,34.32,419.52,55.57,0.873,1,12.08,5.57
2026-07-11 22:10:00,30.56,413.52,50.2,0.931,1,10.96,4.0
2026-07-11 22:15:00,40.08,417.67,65.18,0.915,1,7.75,11.92
2026-07-11 22:20:00,43.23,415.89,70.6,0.914,1,24.99,8.89
2026-07-11 22:25:00,39.3,411.47,64.88,0.862,1,7.94,8.6
2026-07-11 22:30:00,28.85,412.68,47.49,0.932,0,0.0,4.0
2026-07-11 22:35:00,44.84,418.88,72.71,0.864,1,22.6,9.17
2026-07-11 22:40:00,45.91,411.43,75.79,0.825,1,7.89,7.76
2026-07-11 22:45:00,38.84,420.7,62.72,0.897,1,14.39,6.36
2026-07-11 22:50:00,46.09,413.57,75.7,0.864,1,24.51,14.66
2026-07-11 22:55:00,37.45,418.95,60.71,0.838,1,9.95,4.0
2026-07-11 23:00:00,31.61,414.24,51.83,0.932,1,19.06,5.64
2026-07-11 23:05:00,37.88,417.0,61.7,0.896,1,6.6,5.09
2026-07-11 23:10:00,51.07,418.49,82.89,0.933,1,17.02,11.24
2026-07-11 23:15:00,35.72,418.47,57.97,0.89,1,11.78,6.06
2026-07-11 23:20:00,43.92,413.54,72.14,0.828,1,18.99,7.7
2026-07-11 23:25:00,44.85,412.86,73.78,0.824,1,13.66,10.24
2026-07-11 23:30:00,42.87,414.8,70.2,0.928,1,10.98,12.74
2026-07-11 23:35:00,43.97,411.75,72.54,0.825,1,15.92,6.79
2026-07-11 23:40:00,47.31,415.6,77.32,0.894,1,7.79,5.32
2026-07-11 23:45:00,44.9,412.95,73.86,0.856,1,21.29,9.29
2026-07-11 23:50:00,41.36,417.71,67.26,0.903,1,20.01,10.38
2026-07-11 23:55:00,50.31,413.57,82.63,0.854,1,15.9,9.35
2026-07-12 00:00:00,55.37,410.64,91.58,0.824,1,12.34,12.05
2026-07-12 00:05:00,55.11,418.5,89.45,0.908,1,23.3,9.82
2026-07-12 00:10:00,47.48,415.46,77.62,0.857,1,17.69,14.96
2026-07-12 00:15:00,46.03,415.07,75.33,0.886,1,10.7,10.24
2026-07-12 00:20:00,51.63,417.74,83.95,0.913,1,21.13,9.23
2026-07-12 00:25:00,61.65,417.18,100.38,0.904,1,17.7,10.24
2026-07-12 00:30:00,57.8,413.1,95.04,0.862,1,7.54,11.4
2026-07-12 00:35:00,58.84,413.88,96.58,0.91,1,7.28,12.51
2026-07-12 00:40:00,60.53,412.22,99.74,0.931,1,23.76,9.06
2026-07-12 00:45:00,58.93,411.34,97.32,0.893,1,10.76,11.17
2026-07-12 00:50:00,58.18,416.45,94.89,0.904,1,18.27,13.1
2026-07-12 00:55:00,61.63,415.98,100.64,0.924,1,5.73,12.15
2026-07-12 01:00:00,56.33,416.9,91.77,0.921,1,16.13,12.39
2026-07-12 01:05:00,52.72,418.2,85.63,0.862,1,9.62,13.42
2026-07-12 01:10:00,64.14,416.94,104.49,0.939,1,7.79,4.75
2026-07-12 01:15:00,67.44,417.16,109.81,0.823,1,20.47,13.67
2026-07-12 01:20:00,56.38,409.81,93.45,0.938,1,21.19,5.78
2026-07-12 01:25:00,66.79,414.23,109.53,0.85,1,19.3,12.88
2026-07-12 01:30:00,71.8,417.41,116.84,0.873,1,5.22,16.19
2026-07-12 01:35:00,64.08,412.08,105.64,0.926,1,10.7,11.77
2026-07-12 01:40:00,60.7,415.23,99.3,0.849,1,12.22,9.38
2026-07-12 01:45:00,66.1,416.3,107.84,0.847,1,18.82,14.75
2026-07-12 01:50:00,63.41,416.11,103.51,0.897,1,20.11,12.74
2026-07-12 01:55:00,63.75,415.92,104.11,0.905,1,17.56,12.79
2026-07-12 02:00:00,69.67,416.5,113.62,0.821,1,20.78,18.56
2026-07-12 02:05:00,60.14,415.45,98.33,0.874,1,13.55,8.02
2026-07-12 02:10:00,61.59,411.34,101.7,0.879,1,15.84,10.41
2026-07-12 02:15:00,69.54,416.27,113.48,0.853,1,6.29,13.7
2026-07-12 02:20:00,69.96,415.71,114.32,0.886,1,13.54,16.09
2026-07-12 02:25:00,72.41,411.38,119.57,0.839,1,13.65,11.5
2026-07-12 02:30:00,80.68,418.45,130.97,0.859,1,17.23,14.44
2026-07-12 02:35:00,72.43,416.33,118.17,0.906,1,12.56,13.51
2026-07-12 02:40:00,75.49,411.55,124.59,0.925,1,9.77,13.72
2026-07-12 02:45:00,68.2,412.96,112.18,0.891,1,9.75,14.37
2026-07-12 02:50:00,77.49,413.59,127.26,0.829,1,7.68,14.22
2026-07-12 02:55:00,71.57,413.59,117.54,0.901,1,19.02,15.33
2026-07-12 03:00:00,75.11,415.73,122.71,0.928,1,17.45,11.61
2026-07-12 03:05:00,74.74,412.56,123.05,0.881,1,16.58,14.62
2026-07-12 03:10:00,80.97,417.82,131.63,0.879,1,15.62,15.44
2026-07-12 03:15:00,69.76,417.61,113.47,0.939,1,12.35,15.12
2026-07-12 03:20:00,65.4,416.55,106.64,0.896,1,20.37,18.61
2026-07-12 03:25:00,76.23,415.11,124.74,0.917,1,23.44,17.1
2026-07-12 03:30:00,80.11,417.34,130.38,0.898,1,13.8,13.48
2026-07-12 03:35:00,78.99,414.31,129.5,0.847,1,13.18,16.34
2026-07-12 03:40:00,84.83,413.19,139.46,0.854,1,8.25,15.57
2026-07-12 03:45:00,81.29,417.98,132.1,0.9,1,18.41,14.77
2026-07-12 03:50:00,76.7,415.79,125.3,0.875,1,16.16,13.39
2026-07-12 03:55:00,68.29,413.29,112.24,0.869,1,24.76,12.19
2026-07-12 04:00:00,79.12,413.96,129.83,0.823,1,16.69,12.43
2026-07-12 04:05:00,85.83,413.16,141.1,0.926,1,10.77,12.99
2026-07-12 04:10:00,79.09,420.06,127.89,0.926,1,16.26,16.56
2026-07-12 04:15:00,81.53,415.01,133.45,0.875,1,24.69,15.09
2026-07-12 04:20:00,83.83,415.39,137.08,0.904,1,19.47,16.48
2026-07-12 04:25:00,76.96,416.8,125.42,0.841,1,7.57,12.22
2026-07-12 04:30:00,85.45,411.96,140.9,0.88,1,11.86,17.31
2026-07-12 04:35:00,90.81,417.74,147.65,0.873,1,10.97,15.27
2026-07-12 04:40:00,82.03,413.48,134.75,0.899,1,22.14,12.78
2026-07-12 04:45:00,77.5,419.58,125.46,0.876,1,17.22,18.43
2026-07-12 04:50:00,83.05,414.22,136.18,0.88,1,21.2,16.49
2026-07-12 04:55:00,72.48,417.59,117.9,0.855,1,8.52,12.75
2026-07-12 05:00:00,85.49,408.76,142.07,0.826,1,23.16,16.1
2026-07-12 05:05:00,86.26,412.06,142.19,0.93,1,6.17,15.0
2026-07-12 05:10:00,92.55,414.27,151.75,0.821,1,12.5,18.42
2026-07-12 05:15:00,83.36,409.92,138.13,0.854,1,5.28,11.69
2026-07-12 05:20:00,86.51,416.5,141.09,0.874,1,8.69,11.84
2026-07-12 05:25:00,80.29,415.78,131.16,0.858,1,24.24,15.92
2026-07-12 05:30:00,82.92,412.52,136.53,0.886,1,6.57,11.23
2026-07-12 05:35:00,77.17,414.96,126.31,0.875,1,7.91,9.88
2026-07-12 05:40:00,83.89,417.02,136.65,0.851,1,23.5,18.36
2026-07-12 05:45:00,83.4,409.74,138.25,0.831,1,19.2,16.36
2026-07-12 05:50:00,86.46,411.82,142.61,0.837,1,13.14,16.64
2026-07-12 05:55:00,81.87,414.16,134.28,0.878,1,6.38,12.47
2026-07-12 06:00:00,85.42,415.06,139.79,0.922,1,20.7,19.62
2026-07-12 06:05:00,83.32,414.85,136.43,0.832,1,14.85,18.06
2026-07-12 06:10:00,83.31,417.22,135.63,0.901,1,11.46,12.43
2026-07-12 06:15:00,85.33,416.19,139.26,0.915,1,12.22,15.72
2026-07-12 06:20:00,85.07,416.74,138.66,0.853,1,15.11,15.12
2026-07-12 06:25:00,88.6,411.53,146.24,0.9,1,16.02,16.65
2026-07-12 06:30:00,84.1,415.36,137.53,0.902,1,21.36,18.72
2026-07-12 06:35:00,82.84,414.23,135.85,0.905,1,20.43,15.05
2026-07-12 06:40:00,83.56,418.66,135.58,0.927,1,20.34,18.33
2026-07-12 06:45:00,80.75,415.44,132.04,0.868,1,19.59,11.52
2026-07-12 06:50:00,82.37,413.33,135.37,0.849,1,20.16,14.41
2026-07-12 06:55:00,94.15,417.13,153.32,0.885,1,18.55,16.95
2026-07-12 07:00:00,79.24,416.41,129.26,0.828,1,22.36,14.13
2026-07-12 07:05:00,82.21,412.95,135.22,0.86,1,16.15,15.66
2026-07-12 07:10:00,81.44,414.13,133.58,0.926,1,15.42,15.8
2026-07-12 07:15:00,81.91,414.17,134.33,0.884,1,19.03,16.23
2026-07-12 07:20:00,81.23,418.07,131.98,0.872,1,8.32,17.09
2026-07-12 07:25:00,84.02,415.51,137.35,0.852,1,20.54,17.84
2026-07-12 07:30:00,73.78,416.82,120.24,0.85,1,23.72,11.0
2026-07-12 07:35:00,87.22,413.77,143.19,0.848,1,10.93,16.59
2026-07-12 07:40:00,84.88,415.84,138.65,0.92,1,17.22,14.73
2026-07-12 07:45:00,75.18,418.26,122.09,0.938,1,5.65,15.71
2026-07-12 07:50:00,69.7,414.1,114.33,0.884,1,20.32,16.55
